device_id,cpu,cpu_best,cpu_level,cpu_desc,ram,ram_best,ram_level,ram_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc,weight,weight_level,weight_best,weight_desc
1827597,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.67Kg,48.4,"",""
1827599,2.2GHz,"",42.32,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.67Kg,48.4,"",""
1830121,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1600,"",83.33,超高清屏,2.6Kg,6.28,"",""
1830125,3.3GHz,"",91.81,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.7Kg,44.48,"",""
1830793,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,3200x2000,"",96.62,超高清屏,1.78Kg,41.06,"",""
1830794,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,3200x2000,"",96.62,超高清屏,1.78Kg,41.06,"",""
1837534,3.4GHz,"",92.52,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,1.47Kg,70.37,"",""
1837621,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1837858,4GHz,"",98.98,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.88Kg,31.85,"",""
1838408,3.5GHz,"",93.37,"",16GB（16GB×1）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1841095,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.4Kg,76.4,"",""
1841096,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1842748,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2520x1680,"",84.92,超高清屏,1.99Kg,26.17,"",""
1842749,,,,,16GB,"",75.3,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,3120x2080,"",96.92,超高清屏,1.38Kg,83.14,"",""
1842754,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1842755,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.55Kg,8.01,"",""
1843288,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,,,,,2560x1440,"",60.17,超高清屏,2.3Kg,15.17,"",""
1857367,2.3GHz,"",46.77,"",16GB（8GB×2）,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,3Kg,2.68,"",""
1857409,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.4Kg,76.4,"",""
1857466,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.6Kg,6.28,"",""
1857550,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.45Kg,73.23,"",""
1857551,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.45Kg,73.23,"",""
1857552,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.45Kg,73.23,"",""
1857553,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.45Kg,73.23,"",""
1857632,,,,,16GB,"",75.3,极速运行,12.6英寸,"",1.71,12.6移动、办公,2560x1600,"",83.33,超高清屏,699g,99.44,"",""
1916118,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1916119,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,17.3英寸,"",98.89,"",2560x1440,"",60.17,超高清屏,2.8Kg,3.88,"",""
1918473,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.899Kg,31.43,"",""
1918474,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.899Kg,31.43,"",""
1918475,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.899Kg,31.43,"",""
1927080,1.3GHz,"",10.86,"",8GB,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.37Kg,85.11,"",""
1927087,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.37Kg,85.11,"",""
1927645,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.41Kg,75.91,"",""
1927649,1.7GHz,"",24.03,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.41Kg,75.91,"",""
1927651,1.7GHz,"",24.03,"",64GB,"",99.79,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.41Kg,75.91,"",""
1929893,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1200,"",48.44,全高清屏,1.39Kg,82.43,"",""
1929894,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.47Kg,70.37,"",""
1930041,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1930042,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,,,,
1930057,3.2GHz,"",90.25,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1440,"",60.17,超高清屏,,,,
1930074,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.46Kg,71.75,"",""
1930075,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.7Kg,44.48,"",""
1935237,,,,,16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.67Kg,5.43,"",""
1935238,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,1.7Kg,44.48,"",""
1938797,,,,,8GB,"",12.1,游戏流畅,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.55Kg,61.23,"",""
1938798,,,,,8GB,"",12.1,游戏流畅,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.55Kg,61.23,"",""
1938799,,,,,18GB,"",75.42,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.61Kg,53.69,"",""
1938800,,,,,18GB,"",75.42,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.61Kg,53.69,"",""
1938801,,,,,36GB,"",96.16,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.62Kg,52.49,"",""
1938872,,,,,18GB,"",75.42,极速运行,16.2英寸,"",94.26,"",3456x2234,"",98.53,超高清屏,2.14Kg,21.59,"",""
1938873,,,,,36GB,"",96.16,极速运行,16.2英寸,"",94.26,"",3456x2234,"",98.53,超高清屏,2.14Kg,21.59,"",""
1938874,,,,,36GB,"",96.16,极速运行,16.2英寸,"",94.26,"",3456x2234,"",98.53,超高清屏,2.16Kg,20.85,"",""
1938875,,,,,48GB,"",96.57,极速运行,16.2英寸,"",94.26,"",3456x2234,"",98.53,超高清屏,2.16Kg,20.85,"",""
1946960,3.8GHz,"",97.55,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1946961,3.8GHz,"",97.55,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1948506,3.5GHz,"",93.37,"",16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,1.17Kg,94.36,"",""
1948509,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1948512,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.95Kg,27.83,"",""
1949529,,,,,16GB,"",75.3,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.55Kg,61.23,"",""
1949530,,,,,16GB,"",75.3,极速运行,14.2英寸,"",41.31,14.2游戏、便捷,3024x1964,"",95.3,超高清屏,1.55Kg,61.23,"",""
1949531,,,,,18GB,"",75.42,极速运行,16.2英寸,"",94.26,"",3456x2234,"",98.53,超高清屏,2.14Kg,21.59,"",""
1949842,2GHz,"",32.89,"",16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.53Kg,62.57,"",""
1950005,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,1.53Kg,62.57,"",""
1950873,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2Kg,23.39,"",""
1950888,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1440,"",60.17,超高清屏,2Kg,23.39,"",""
1950904,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1950907,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1951251,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.77Kg,41.31,"",""
1951270,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,2.06Kg,22.72,"",""
1959352,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.49Kg,68.43,"",""
1959880,3.4GHz,"",92.52,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,1.7Kg,44.48,"",""
1959883,2.2GHz,"",42.32,"",64GB（32GB×2）,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,4.23Kg,0.81,"",""
1959950,,,,,64GB（32GB×2）,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,4.23Kg,0.81,"",""
1959951,,,,,64GB（32GB×2）,"",99.79,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,4.23Kg,0.81,"",""
1959952,,,,,16GB（8GB×2）,"",75.3,极速运行,18英寸,"",100,"",2560x1600,"",83.33,超高清屏,4.23Kg,0.81,"",""
1960067,3.5GHz,"",93.37,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.68Kg,47.69,"",""
1960068,3.5GHz,"",93.37,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.68Kg,47.69,"",""
1960069,3.5GHz,"",93.37,"",16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880*1800,"",92.58,超高清屏,,,,
1960070,3.5GHz,"",93.37,"",16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880*1800,"",92.58,超高清屏,,,,
1960754,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1960755,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1960762,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1960763,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1960764,,,,,16GB,"",75.3,极速运行,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1960765,,,,,8GB,"",12.1,游戏流畅,16英寸,"",91.33,"",1920x1200,"",48.44,全高清屏,,,,
1960887,3.5GHz,"",93.37,"",16GB（8GB×2）,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.16Kg,20.85,"",""
1960890,3.7GHz,"",93.72,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,2.16Kg,20.85,"",""
1962482,2.2GHz,"",42.32,"",16GB,"",75.3,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1200,"",48.44,全高清屏,1.26Kg,90.16,"",""
1962503,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1200,"",48.44,全高清屏,1.26Kg,90.16,"",""
1962508,5.2GHz,"",99.64,"",16GB,"",75.3,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1200,"",48.44,全高清屏,1.26Kg,90.16,"",""
1962613,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962614,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962615,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962616,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962617,2.4GHz,"",52.34,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962618,2.4GHz,"",52.34,"",16GB,"",75.3,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962619,2.4GHz,"",52.34,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962620,2.4GHz,"",52.34,"",32GB,"",96.07,极速运行,16英寸,"",91.33,"",2560x1600,"",83.33,超高清屏,1.82Kg,33.16,"",""
1962631,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1600,"",83.33,超高清屏,1.4Kg,76.4,"",""
1962634,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962635,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962636,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962637,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962639,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962644,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2880x1620,"",83.69,超高清屏,1.4Kg,76.4,"",""
1962645,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2880x1620,"",83.69,超高清屏,1.4Kg,76.4,"",""
1962646,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.76Kg,41.9,"",""
1962653,2GHz,"",32.89,"",8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962654,2GHz,"",32.89,"",8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962655,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962656,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962658,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962659,1.1GHz,"",3.74,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962665,,,,,8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962667,,,,,8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962677,,,,,12GB,"",13.97,"",14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962678,,,,,12GB,"",13.97,"",14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962681,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962703,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1962704,2.5GHz,"",62.13,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2880x1800,"",92.58,超高清屏,1.4Kg,76.4,"",""
1962726,,,,,16GB,"",75.3,极速运行,12英寸,"",0.39,12移动、办公,2880x1800,"",92.58,超高清屏,1.35Kg,86.95,"",""
1962772,2.6GHz,"",69.07,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.47Kg,70.37,"",""
1962773,2.6GHz,"",69.07,"",32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.47Kg,70.37,"",""
1962774,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.47Kg,70.37,"",""
1962776,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.47Kg,70.37,"",""
1962777,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.47Kg,70.37,"",""
1962778,,,,,32GB,"",96.07,极速运行,14英寸,"",39.64,14游戏、便捷,2240x1400,"",51.5,全高清屏,1.47Kg,70.37,"",""
1962865,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,2560x1440,"",60.17,超高清屏,1.4Kg,76.4,"",""
1962866,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.4Kg,76.4,"",""
1962868,,,,,8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962870,,,,,8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962874,,,,,8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962875,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962877,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962879,,,,,32GB（16GB×2）,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962881,,,,,32GB（16GB×2）,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962888,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962891,,,,,32GB（16GB×2）,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.58Kg,59.29,"",""
1962893,,,,,16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.15Kg,94.74,"",""
1962897,2.4GHz,"",52.34,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962898,,,,,8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962899,2.8GHz,"",79.93,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962900,1.9GHz,"",27.19,"",8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1962901,,,,,8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.29Kg,88.96,"",""
1962903,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.79Kg,39.37,"",""
1962908,1.9GHz,"",27.19,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962909,,,,,16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.59Kg,57.6,"",""
1962910,1.9GHz,"",27.19,"",,,,,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.29Kg,88.96,"",""
1962911,3GHz,"",83.53,"",8GB（8GB×1）,"",12.1,游戏流畅,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.29Kg,88.96,"",""
1962926,,,,,16GB（4GB×4）,"",75.3,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1080,"",42.46,全高清屏,990g,96.51,"",""
1962927,,,,,16GB（4GB×4）,"",75.3,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1080,"",42.46,全高清屏,990g,96.51,"",""
1962928,,,,,32GB（16GB×2）,"",96.07,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1080,"",42.46,全高清屏,990g,96.51,"",""
1962929,,,,,32GB（16GB×2）,"",96.07,极速运行,13.3英寸,"",6.55,13.3移动、办公,1920x1080,"",42.46,全高清屏,990g,96.51,"",""
1962950,1.7GHz,"",24.03,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1963086,,,,,16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.42Kg,75.13,"",""
1963093,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.42Kg,75.13,"",""
1963095,,,,,32GB,"",96.07,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.42Kg,75.13,"",""
1963132,1.45GHz,"",10.9,"",16GB,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,2560x1600,"",83.33,超高清屏,1.8Kg,33.58,"",""
1963134,1.9GHz,"",27.19,"",16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,,,,,,,,
1963147,2.3GHz,"",46.77,"",8GB（8GB×1）,"",12.1,游戏流畅,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963148,2.3GHz,"",46.77,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963149,2.3GHz,"",46.77,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963150,2.3GHz,"",46.77,"",24GB,"",77.18,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963151,2.3GHz,"",46.77,"",24GB,"",77.18,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963152,2.1GHz,"",39.34,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963153,2.1GHz,"",39.34,"",16GB（8GB×2）,"",75.3,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963154,2.1GHz,"",39.34,"",24GB,"",77.18,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1963155,2.1GHz,"",39.34,"",24GB,"",77.18,极速运行,15.6英寸,"",70.33,15.6游戏、便捷,1920x1080,"",42.46,全高清屏,1.65Kg,51.18,"",""
1966595,,,,,16GB,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,,,,
1966599,2.1GHz,"",39.34,"",16GB（8GB×2）,"",75.3,极速运行,14英寸,"",39.64,14游戏、便捷,1920x1080,"",42.46,全高清屏,1.49Kg,68.43,"",""
